experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T130000V100000_0.2;130000;100000;0.2;26000;104000;[30848891, 28943570, 28906199, 36131010, 36297693, 40110546, 34472801, 35290380, 38015282, 31571849, 40657643, 35018668, 36421083, 35013748, 32634891, 36714437, 31581209, 29935741, 31726980, 33948386, 38948094, 32818583, 31930262, 29205892, 31332017, 36371663, 35335853, 35291781, 36432264, 35897429, 40777793, 33729233, 35670705, 34150887, 32294416, 40277578, 35361392, 34596134, 34140828, 32958654, 39278026, 31282136, 28910119, 29267173, 32680661, 39760642, 35675256, 37151442, 34627164, 32034713];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000, 26000];[104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000, 104000]
T120000V100000_0.2;120000;100000;0.2;24000;96000;[31656289, 27904907, 31133393, 37072861, 36144931, 32939135, 34342720, 37878600, 33341398, 34128218, 32650341, 31146054, 34518232, 33948935, 36110501, 35422213, 34368021, 35136199, 35623355, 34513973, 38069482, 35586514, 34630744, 35385911, 33442720, 34599394, 31724942, 33900155, 34867377, 32239587, 31601959, 31879293, 36021429, 32429348, 31951743, 31641209, 33015535, 33981967, 34772665, 33586952, 37543858, 36305823, 35151189, 31515378, 34116878, 35250650, 34386361, 30917612, 35376422, 36444824];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000];[96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000, 96000]
T140000V100000_0.2;140000;100000;0.2;28000;112000;[32670001, 34206738, 33054716, 32148086, 31914203, 31460537, 29037700, 32956325, 31998853, 31256915, 32524020, 32876173, 32682291, 33814274, 30432695, 29271292, 31283376, 32084545, 33038516, 32076784, 33680013, 32851143, 34382232, 33763844, 34726906, 35103568, 35269591, 33785054, 36018399, 32823173, 29790679, 29024190, 28471113, 32851823, 35987379, 35346862, 33650513, 32702732, 31056843, 31610230, 30748779, 28469713, 31723530, 31890313, 30094682, 30427747, 33812824, 35881218, 34736634, 36209671];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000];[112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000, 112000]
T60000V100000_0.4;60000;100000;0.4;24000;36000;[22466795, 25665122, 22753840, 22759870, 24589519, 22075901, 25237127, 24098644, 22366533, 24200615, 22707198, 20719055, 23100753, 23741030, 25221717, 23776590, 20983638, 24134315, 22894841, 21324003, 23446617, 27565454, 22980571, 25194396, 23162503, 21166520, 23181093, 20753917, 21879748, 22572576, 23181463, 22899630, 24397028, 21125820, 25127696, 28036349, 24854322, 22043630, 23290824, 23586239, 21097859, 21458064, 24326547, 29870959, 23194214, 23751500, 22681797, 22125620, 24301387, 21056789];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000];[36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000]
T80000V100000_0.3;80000;100000;0.3;24000;56000;[28200620, 28433013, 29795959, 31053634, 30351205, 28824729, 30133033, 26907296, 27123408, 28512264, 27220060, 30685769, 31151644, 29686039, 27359000, 28117389, 31746040, 31462298, 32175016, 29533586, 29559436, 26892046, 29029141, 29057311, 29163891, 29175792, 31567268, 29365894, 25899094, 30830511, 28305981, 27804096, 28198381, 29187972, 27342311, 29095311, 30588608, 30575467, 28262620, 27688445, 29515425, 29062571, 30345154, 37170942, 28200980, 26136348, 27593284, 30707158, 28274181, 27579273];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000, 24000];[56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000, 56000]
T90000V100000_0.3;90000;100000;0.3;27000;63000;[28547175, 28596445, 30508526, 32479959, 31111284, 27868186, 31414666, 30993572, 30462406, 29355544, 31271185, 29213122, 30817410, 27496963, 31112214, 30124083, 31523279, 31080834, 28741006, 32763413, 31487197, 26416420, 26863776, 29171421, 30542887, 30858551, 30170482, 32552371, 32759732, 29727828, 28657216, 30476426, 31490618, 30925222, 28974470, 30979542, 30552407, 25093725, 27256350, 28610466, 32148766, 31839522, 31679020, 28006868, 30957122, 32178936, 36950109, 32481779, 27688014, 28574295];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000, 27000];[63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000, 63000]
T150000V100000_0.2;150000;100000;0.2;30000;120000;[37774490, 38083833, 33725874, 42283231, 34645934, 34060538, 36713317, 34693424, 38600178, 33018075, 34171258, 37788761, 34001596, 39811392, 36188771, 36379194, 35267701, 32047354, 36099801, 32981644, 33912435, 34898207, 34523952, 41242189, 35718346, 37145172, 37195722, 37211713, 38899493, 33212359, 35154380, 38209195, 35264131, 39433929, 34608752, 33757253, 34734135, 36822999, 44396625, 37711099, 35622716, 31664230, 32260666, 37634638, 33285599, 33051325, 31969144, 33669783, 38746240, 34388401];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000];[120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000, 120000]
T50000V100000_0.5;50000;100000;0.5;25000;25000;[20459682, 20158509, 21147271, 18883895, 20918588, 23144052, 19006646, 22650707, 25281277, 18418300, 20255411, 21604665, 17016873, 21342952, 19657813, 16691059, 21189041, 23581977, 20055897, 21671807, 18669763, 21340322, 17560489, 22562596, 20447401, 17363719, 22255603, 16946883, 20187850, 19575622, 20236750, 21393133, 22253413, 19163528, 23679809, 18805754, 23125353, 21043159, 18026015, 17027313, 20811236, 22357504, 21336302, 21375874, 21381683, 19301620, 21992501, 21594805, 18964895, 22025621];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000];[25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000]
T70000V100000_0.4;70000;100000;0.4;28000;42000;[22110602, 23176003, 22499626, 22560906, 24200655, 26926276, 23944422, 24605359, 19155738, 23203794, 23446297, 24393327, 24362877, 22279973, 23493606, 24828953, 20282290, 21787748, 27776325, 22372874, 20330181, 22696229, 23470306, 24317866, 23916502, 18646011, 22514067, 25684793, 24905513, 23340716, 23665759, 23906732, 20515273, 21575235, 25196797, 22439676, 24380847, 25657102, 20864027, 25538530, 24991523, 22778249, 26113187, 22176861, 23151035, 24830582, 21589475, 22223442, 25824223, 24704171];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000, 28000];[42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000, 42000]
T100000V100000_0.3;100000;100000;0.3;30000;70000;[33297319, 33328960, 35598485, 34047477, 32761933, 32987675, 36452613, 33901315, 32820943, 29436075, 31867422, 32347517, 31687890, 31458046, 33420030, 31200825, 34472781, 33322498, 33113406, 30808130, 31724290, 31692610, 36061900, 35260181, 33866466, 34115717, 30531528, 30430626, 30919291, 33707772, 34353191, 35727075, 32378998, 33498720, 32854354, 27877888, 31646510, 32993745, 34727425, 36515555, 37247454, 35706986, 30964072, 28739148, 33344198, 29850760, 33202037, 32526360, 33844244, 31020073];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000];[70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000]
T60000V100000_0.5;60000;100000;0.5;30000;30000;[17954965, 25177516, 22099952, 21007888, 23614807, 23754790, 25416299, 23114293, 20850717, 23098172, 23625788, 22865450, 22176152, 22794749, 24144004, 22536536, 22757068, 21298222, 24427897, 23965292, 22112622, 21568905, 18415669, 23124333, 22202532, 26395720, 22736518, 20162649, 24705580, 21579255, 23406236, 23609029, 20764697, 23521578, 23560117, 22765699, 25079614, 17680191, 21786098, 21310763, 24184057, 24591399, 21482064, 24457807, 24610019, 18635402, 24964983, 22550646, 21448233, 24815601];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000];[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000]
T110000V100000_0.3;110000;100000;0.3;33000;77000;[33119807, 34155289, 36694128, 32638230, 34903106, 30363495, 32685061, 35568593, 33843694, 33589581, 38191815, 36360922, 35621305, 36531516, 35347132, 32808783, 34827486, 34768805, 34547472, 36218232, 34436692, 35416313, 31591198, 33456630, 31859242, 33525451, 32648911, 31475317, 36995741, 38768080, 38082302, 36647917, 35499053, 34310580, 36910079, 35965899, 34890676, 34533522, 34554503, 38039043, 36989670, 35325730, 38181324, 35733626, 39644690, 35345641, 35973049, 34571412, 32585571, 30863410];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000, 33000];[77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000, 77000]
T80000V100000_0.4;80000;100000;0.4;32000;48000;[26584822, 24287485, 26024957, 26315459, 31091604, 27245989, 27185379, 24588269, 24260375, 24736051, 28971960, 25705483, 27572234, 24435798, 24202545, 28433783, 28265892, 25293528, 26671354, 23871642, 25059025, 24119434, 25598050, 27584553, 27771866, 24928954, 23171653, 26981146, 28484104, 25787803, 26078557, 26375110, 27592203, 27235030, 22857200, 23214563, 27606554, 27853587, 22443655, 28020459, 29914440, 26222839, 26729024, 28828988, 29211832, 25218777, 25690372, 28103740, 24312026, 24776083];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000, 32000];[48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000, 48000]
T50000V100000_0.6;50000;100000;0.6;30000;20000;[21550795, 20506593, 20144399, 21920829, 20797246, 21936300, 21198271, 19574092, 20920598, 19738915, 22178741, 20384071, 22146631, 21671926, 21806278, 20448652, 19437731, 23622839, 18949605, 20304481, 20339962, 23668559, 19639014, 22931300, 21462884, 20832567, 22641988, 18493911, 23373436, 18895535, 24158884, 17729831, 20656425, 19328410, 24026752, 18257517, 20915557, 21202892, 23486037, 17850652, 23486606, 17889514, 23249423, 16994813, 22822560, 21847379, 25579711, 19705754, 21297981, 19530832];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000, 30000];[20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000]
T130000V100000_0.3;130000;100000;0.3;39000;91000;[34476302, 38021621, 35772856, 38622300, 35136419, 37660478, 37088922, 35941049, 35579435, 35722886, 37593788, 37618208, 34207019, 35539394, 35925599, 34502882, 33123246, 38510438, 36910430, 38519067, 37223382, 34283310, 35384172, 34584973, 35921668, 34227459, 34381921, 36010180, 36175091, 34963948, 36978801, 37434496, 36567086, 36949920, 32227266, 35097429, 34698054, 37931062, 37729090, 34932548, 38830341, 38884542, 37396345, 37265363, 35448634, 33196966, 35152260, 37467336, 35439793, 38309615];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000, 39000];[91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000, 91000]
T120000V100000_0.3;120000;100000;0.3;36000;84000;[32932334, 32045984, 33129687, 34660094, 33844354, 33385730, 31939053, 32722723, 35823925, 36491544, 36641136, 35172140, 33491321, 34573653, 32811142, 36410515, 34145798, 37106252, 40293039, 39712581, 36262483, 36739027, 35633715, 36647267, 36037589, 35931488, 37962002, 36849059, 37150922, 35289592, 37594627, 37144733, 37100202, 35909517, 31934822, 35155289, 34512623, 37092412, 36636947, 34059917, 38603389, 37444705, 39086113, 37734879, 34778025, 33597012, 34454861, 37972511, 35683415, 39652020];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000, 36000];[84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000, 84000]
