experiment;len_T;len_V;max_id_rep;max_V_match_fraction;T_path;V_path;len_IDs_T;len_IDs_V;attack_name;num_queries;time_all;time_encode;time_reconstruct;time_subst
T900V1000_0.3;900;1000;2;0.3;experiment_data/medium/T900V1000_0.3_T.csv;experiment_data/medium/T900V1000_0.3_V.csv;3265;2905;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2557299, 2534940, 2511148, 2574639, 2508179, 2495939, 2516639, 2509779, 2513008, 2589799, 2503119, 2505468, 2497138, 2595119, 2562290, 2582809, 2519278, 2519918, 2519299, 2517840, 2504448, 2565420, 2508919, 2495448, 2515429, 2517987, 2497639, 2601130, 2505838, 2497768, 2502799, 2518989, 2515298, 2583210, 2518279, 2508597, 2516068, 2512039, 2513838, 2491039, 2501729, 2504189, 2510640, 2512169, 2486018, 2498109, 2514699, 2521179, 2498728, 2510698];[1493417, 1503708, 1487586, 1483237, 1473337, 1462467, 1484067, 1484117, 1477846, 1488447, 1480677, 1479427, 1474917, 1503537, 1528558, 1464147, 1486097, 1497537, 1491037, 1499028, 1463976, 1474287, 1473377, 1470486, 1481737, 1486326, 1471597, 1499707, 1483106, 1471167, 1473577, 1484107, 1485967, 1480287, 1466097, 1479196, 1478847, 1477187, 1471217, 1471217, 1474747, 1480287, 1481088, 1480397, 1464407, 1472867, 1476897, 1487227, 1473586, 1478677];[379754, 368854, 368134, 370244, 369325, 373075, 366795, 367344, 367934, 369624, 372445, 374634, 371684, 406875, 381204, 385124, 376404, 374294, 367244, 363324, 368615, 372645, 380925, 366344, 370754, 370184, 368064, 372325, 367535, 372284, 374624, 373084, 368844, 368634, 384664, 372114, 368564, 367984, 372974, 363684, 372645, 366444, 371914, 366374, 370094, 371704, 373554, 368314, 367355, 380184];[684128, 662378, 655428, 721158, 665517, 660397, 665777, 658318, 667228, 731728, 649997, 651407, 650537, 684707, 652528, 733538, 656777, 648087, 661018, 655488, 671857, 718488, 654617, 658618, 662938, 661477, 657978, 729098, 655197, 654317, 654598, 661798, 660487, 734289, 667518, 657287, 668657, 666868, 669647, 656138, 654337, 657458, 657638, 665398, 651517, 653538, 664248, 665638, 657787, 651837]
T700V1000_0.9;700;1000;2;0.9;experiment_data/medium/T700V1000_0.9_T.csv;experiment_data/medium/T700V1000_0.9_V.csv;2550;3233;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2169015, 2176706, 2167954, 2173525, 2179034, 2167764, 3992135, 2192845, 2195595, 2185285, 2193795, 2222676, 2230087, 2182565, 2174005, 2175505, 2191945, 2169514, 2242855, 2186675, 2184075, 2184534, 2173564, 2184165, 2244586, 2183895, 2167095, 2179985, 2216326, 2209616, 2237365, 2201746, 2184295, 2182686, 2194485, 2182246, 2262737, 2220405, 2189786, 2168004, 2188585, 2172085, 2238086, 2172895, 2179755, 2179435, 2199355, 2189695, 2231225, 2182734];[1150433, 1164494, 1158353, 1164173, 1171823, 1157823, 1161713, 1168194, 1171993, 1160433, 1154253, 1168084, 1151434, 1162693, 1156933, 1155433, 1163213, 1156753, 1167953, 1167693, 1152793, 1157363, 1161283, 1165103, 1170094, 1161473, 1156143, 1156403, 1171494, 1186864, 1162993, 1178284, 1157623, 1170744, 1162883, 1166084, 1166164, 1205783, 1161314, 1153773, 1165043, 1160204, 1155343, 1156843, 1153603, 1162213, 1187384, 1165574, 1153023, 1169983];[274023, 271024, 276743, 277103, 269873, 272083, 271493, 280013, 269983, 270403, 272503, 284813, 282224, 269453, 271073, 273923, 274913, 278523, 271303, 274024, 275923, 274552, 273663, 271763, 269093, 271643, 266853, 272603, 278204, 276663, 267043, 271433, 273683, 268954, 286253, 272383, 279753, 271263, 271253, 272113, 283403, 267383, 270594, 271443, 276304, 275893, 267753, 271843, 276323, 275512];[744559, 741188, 732858, 732249, 737338, 737858, 2558929, 744638, 753619, 754449, 767039, 769779, 796429, 750419, 745999, 746149, 753819, 734238, 803599, 744958, 755359, 752619, 738618, 747299, 805399, 750779, 744099, 750979, 766628, 746089, 807329, 752029, 752989, 742988, 745349, 743779, 816820, 743359, 757219, 742118, 740139, 744498, 812149, 744609, 749848, 741329, 744218, 752278, 801879, 737239]
T1300V1000_0.5;1300;1000;2;0.5;experiment_data/medium/T1300V1000_0.5_T.csv;experiment_data/medium/T1300V1000_0.5_V.csv;4807;3247;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3423339, 3386648, 3376338, 3394018, 3383749, 3400988, 3383499, 3394778, 3398227, 3583011, 3537330, 3500190, 3454019, 3404588, 3400659, 3401069, 3409218, 3417829, 3388179, 3382648, 3388919, 3366269, 3385658, 3539389, 3467679, 3373758, 3390149, 3380079, 3394699, 3379919, 3381599, 3388828, 3424600, 3387588, 3398129, 3377109, 3390459, 3366788, 3730012, 3505290, 3423938, 3389458, 3397769, 3400528, 3391648, 3385489, 5355101, 3412938, 3400169, 3402619];[2131494, 2113674, 2112374, 2113614, 2114464, 2114314, 2112074, 2117064, 2110773, 2194195, 2238205, 2192225, 2163994, 2133404, 2119854, 2122804, 2133644, 2157015, 2114804, 2113994, 2113024, 2106254, 2111174, 2109613, 2196125, 2112104, 2123645, 2109334, 2121954, 2111864, 2110654, 2119004, 2149155, 2124854, 2124864, 2120424, 2115874, 2101364, 2116524, 2216205, 2145854, 2112244, 2113114, 2117034, 2110724, 2114054, 2104324, 2136854, 2118574, 2118794];[516866, 515995, 512665, 527936, 515296, 529936, 522336, 515686, 524586, 585857, 529357, 540586, 528116, 519366, 518546, 522186, 517816, 509395, 512446, 510026, 513446, 508236, 514606, 626917, 528546, 515586, 524526, 526877, 527936, 525166, 516256, 510926, 515106, 518526, 513836, 507606, 515716, 509046, 730288, 522096, 526996, 514376, 524036, 520506, 519645, 513246, 516436, 513795, 534466, 526186];[774979, 756979, 751299, 752468, 753989, 756738, 749089, 762028, 762868, 802959, 769768, 767379, 761909, 751818, 762259, 756079, 757758, 751419, 760929, 758628, 762449, 751779, 759878, 802859, 743008, 746068, 741978, 743868, 744809, 742889, 754689, 758898, 760339, 744208, 759429, 749079, 758869, 756378, 883200, 766989, 751088, 762838, 760619, 762988, 761279, 758189, 2734341, 762289, 747129, 757639]
T500V1000_0.6;500;1000;2;0.6;experiment_data/medium/T500V1000_0.6_T.csv;experiment_data/medium/T500V1000_0.6_V.csv;1838;2935;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[1693980, 1742360, 1693499, 1706970, 1698730, 1714070, 1727290, 1699129, 1682289, 1695819, 1689289, 1700300, 1694500, 1695568, 1682478, 1674988, 1689390, 1697340, 1690309, 1686709, 1690119, 1683390, 1758890, 1689229, 1690690, 1690979, 1688880, 1699129, 1687220, 1718150, 1697130, 1688430, 1690369, 1689020, 1689710, 1686299, 1723539, 1696839, 1703780, 1696609, 1686789, 1682269, 1682069, 1681199, 1688238, 1677180, 1711669, 1677180, 1682260, 1684311];[821050, 827210, 823879, 841489, 832740, 837959, 841320, 834469, 825029, 824329, 823899, 828490, 826850, 826749, 825759, 825419, 817660, 826050, 829949, 819779, 829829, 824340, 885770, 825209, 831030, 842080, 820100, 832959, 825200, 840340, 839920, 829170, 831609, 826079, 822600, 824509, 833049, 844879, 836900, 825279, 831419, 817599, 827739, 824389, 832339, 820150, 831909, 824450, 831420, 817730];[196052, 198652, 198452, 196003, 199602, 208343, 198382, 196342, 195673, 195563, 194373, 196942, 209513, 195182, 193272, 195142, 194172, 200132, 196662, 196282, 194462, 197853, 209613, 195902, 195422, 195502, 211193, 194322, 199082, 201662, 200552, 197163, 197393, 207603, 194192, 195572, 203402, 199683, 194422, 199202, 194302, 208593, 192712, 197063, 196602, 203353, 193513, 193482, 193382, 195333];[676878, 716498, 671168, 669478, 666388, 667768, 687588, 668318, 661587, 675927, 671017, 674868, 658137, 673637, 663447, 654427, 677558, 671158, 663698, 670648, 665828, 661197, 663507, 668118, 664238, 653397, 657587, 671848, 662938, 676148, 656658, 662097, 661367, 655338, 672918, 666218, 687088, 652277, 672458, 672128, 661068, 656077, 661618, 659747, 659297, 653677, 686247, 659248, 657458, 671248]
T1100V1000_0.2;1100;1000;2;0.2;experiment_data/medium/T1100V1000_0.2_T.csv;experiment_data/medium/T1100V1000_0.2_V.csv;4027;2862;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2901103, 2901613, 2864462, 2874414, 2858452, 2861633, 2860922, 2852693, 2878223, 2854122, 2880983, 2872972, 2883483, 2894413, 3156396, 3071326, 2889753, 2855463, 2892763, 2852502, 2863122, 2873982, 2888454, 2856523, 2863862, 2883013, 2880453, 2853013, 2925344, 2934074, 2886353, 2853053, 2881554, 4733545, 2895892, 2881473, 2864594, 2874903, 2865853, 2950364, 2874994, 2878392, 2868094, 2912983, 2849903, 2941713, 2879203, 2862113, 2879922, 2916833];[1813451, 1828641, 1789650, 1791641, 1779340, 1785791, 1787930, 1775811, 1797331, 1780800, 1798410, 1793940, 1801781, 1809261, 1817111, 1977693, 1796600, 1785921, 1798741, 1780710, 1789410, 1801630, 1799121, 1787191, 1791570, 1813780, 1795641, 1780711, 1798391, 1862961, 1797330, 1780031, 1795031, 1783961, 1811030, 1796581, 1789861, 1775211, 1793751, 1794221, 1799741, 1793690, 1783221, 1820421, 1775941, 1787540, 1792791, 1789220, 1792410, 1818531];[438185, 434965, 436995, 451045, 441195, 440665, 440435, 443205, 435195, 438814, 448786, 451115, 450155, 440185, 618477, 447705, 440765, 436075, 451425, 442805, 440174, 438565, 443815, 441595, 437605, 436475, 450315, 441325, 477866, 440505, 443765, 437085, 451265, 443955, 441325, 447015, 445355, 440545, 434905, 449105, 444566, 439465, 443306, 453225, 445185, 437675, 441665, 437815, 449405, 458355];[649467, 638007, 637817, 631728, 637917, 635177, 632557, 633677, 645697, 634508, 633787, 627917, 631547, 644967, 720808, 645928, 652388, 633467, 642597, 628987, 633538, 633787, 645518, 627737, 634687, 632758, 634497, 630977, 649087, 630608, 645258, 635937, 635258, 2505629, 643537, 637877, 629378, 659147, 637197, 707038, 630687, 645237, 641567, 639337, 628777, 716498, 644747, 635078, 638107, 639947]
T1100V1000_0.6;1100;1000;2;0.6;experiment_data/medium/T1100V1000_0.6_T.csv;experiment_data/medium/T1100V1000_0.6_V.csv;4062;3267;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2955304, 3013834, 2949304, 2972534, 2990454, 2937385, 2967245, 3014685, 2963873, 2957293, 2938244, 2963284, 2949805, 3030114, 2927755, 2958154, 2948644, 2920334, 2969194, 3040505, 2942364, 2933283, 3011264, 2953375, 2937315, 3008045, 2992174, 2966674, 3003375, 2936573, 2922123, 2998774, 2929553, 2909123, 2930754, 2944104, 2952424, 3044436, 2985385, 2960714, 2939414, 2943614, 2955103, 2976205, 2941464, 2941733, 2928403, 2939094, 2939254, 2958573];[1768550, 1755800, 1775420, 1751010, 1806121, 1759441, 1780711, 1755040, 1771710, 1779920, 1756310, 1780160, 1759691, 1770730, 1754411, 1760340, 1766810, 1748460, 1750190, 1781610, 1755260, 1759750, 1804451, 1782921, 1758901, 1760291, 1822001, 1759920, 1819561, 1764040, 1754290, 1752860, 1760200, 1743770, 1757281, 1763570, 1766091, 1770011, 1796151, 1767760, 1758680, 1767010, 1764390, 1779451, 1769090, 1765620, 1756250, 1751950, 1751330, 1773330];[440375, 437474, 433985, 459885, 434485, 437245, 433385, 437845, 445225, 438765, 438076, 449295, 454775, 443874, 438556, 455495, 437725, 442935, 460436, 447265, 440385, 437085, 448515, 435875, 436785, 438975, 436465, 461445, 449395, 448945, 441565, 451085, 443914, 441885, 447905, 439005, 454695, 469855, 448446, 458646, 451866, 448505, 456845, 451256, 444225, 447535, 445555, 455286, 443576, 442675];[746379, 820560, 739899, 761639, 749848, 740699, 753149, 821800, 746938, 738608, 743858, 733829, 735339, 815510, 734788, 742319, 744109, 728939, 758568, 811630, 746719, 736448, 758298, 734579, 741629, 808779, 733708, 745309, 734419, 723588, 726268, 794829, 725439, 723468, 725568, 741529, 731638, 804570, 740788, 734308, 728868, 728099, 733868, 745498, 728149, 728578, 726598, 731858, 744348, 742568]
T800V1000_0.5;800;1000;2;0.5;experiment_data/medium/T800V1000_0.5_T.csv;experiment_data/medium/T800V1000_0.5_V.csv;2927;3030;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2286637, 2276515, 2307507, 2321356, 2346546, 2332258, 2298616, 2295145, 2289837, 2311076, 2327996, 2307646, 2295457, 4133667, 2356827, 2365848, 2303338, 2305206, 2294006, 2374127, 2316017, 2301386, 2310596, 2388247, 2324356, 2374438, 2296196, 2311076, 2301946, 2308716, 2305616, 2378857, 2306797, 2306658, 2300686, 2345057, 2359457, 2370508, 2304556, 2314406, 2306296, 2295497, 2311537, 2357927, 2308746, 2295967, 2304847, 2309966, 2304677, 2360497];[1283865, 1288014, 1316095, 1326095, 1352185, 1346136, 1318095, 1311984, 1311605, 1327385, 1326035, 1320915, 1312455, 1322645, 1327555, 1378296, 1326886, 1311735, 1315065, 1329345, 1331266, 1323635, 1326015, 1372976, 1345375, 1321075, 1314065, 1326555, 1329635, 1326645, 1322265, 1332435, 1326405, 1324586, 1314295, 1317605, 1371576, 1319066, 1325325, 1323615, 1311715, 1318095, 1324105, 1313225, 1322025, 1315005, 1326216, 1333225, 1326866, 1321865];[330074, 325914, 322084, 341093, 333814, 326024, 325533, 321694, 322794, 334683, 353874, 323393, 323174, 322964, 353924, 322634, 323134, 323874, 321224, 330024, 328043, 321424, 322624, 342324, 322803, 324564, 328114, 331284, 321514, 324103, 323453, 323074, 328074, 329154, 320993, 347144, 335754, 325854, 323173, 323944, 322734, 328114, 323314, 322634, 322254, 326644, 326104, 327544, 321543, 320383];[672698, 662587, 669328, 654168, 660547, 660098, 654988, 661467, 655438, 649008, 648087, 663338, 659828, 2488058, 675348, 664918, 653318, 669597, 657717, 714758, 656708, 656327, 661957, 672947, 656178, 728799, 654017, 653237, 650797, 657968, 659898, 723348, 652318, 652918, 665398, 680308, 652127, 725588, 656058, 666847, 671847, 649288, 664118, 722068, 664467, 654318, 652527, 649197, 656268, 718249]
T1000V1000_0.4;1000;1000;2;0.4;experiment_data/medium/T1000V1000_0.4_T.csv;experiment_data/medium/T1000V1000_0.4_V.csv;3696;3019;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2747161, 2740292, 2932754, 2781632, 2769982, 2769652, 2756801, 2757742, 2812893, 2785542, 2786183, 2757262, 2749792, 2741182, 2756512, 2742121, 2741402, 2762252, 2777501, 2758832, 2765762, 2939564, 2840302, 2738582, 2753771, 2755232, 2788842, 2799773, 2748572, 2743861, 2748021, 2748091, 2751732, 2745442, 2762201, 2799492, 2747651, 2772342, 2767842, 2762582, 2770171, 2731050, 2751582, 2741821, 2750902, 2744921, 2759262, 2753880, 2737382, 2749822];[1637578, 1635079, 1714860, 1661649, 1650009, 1655619, 1648029, 1648209, 1635499, 1647819, 1659479, 1650069, 1643269, 1642089, 1657929, 1631119, 1641579, 1650889, 1658929, 1642699, 1662109, 1658199, 1718199, 1640369, 1656899, 1652559, 1657029, 1698560, 1644749, 1647709, 1647809, 1645419, 1651939, 1634249, 1632579, 1700460, 1646799, 1653289, 1647869, 1654249, 1654328, 1631308, 1647369, 1647419, 1645179, 1644189, 1647119, 1639368, 1633479, 1651439];[402025, 407615, 412225, 401445, 418925, 405105, 404404, 408844, 401935, 422115, 434596, 409715, 402215, 402535, 407365, 401974, 403345, 411335, 407114, 411095, 406075, 498156, 423335, 401545, 401575, 412785, 422895, 400365, 401715, 406364, 401604, 400724, 406765, 401754, 424324, 400774, 403524, 409215, 411435, 407225, 408605, 402924, 403195, 406444, 407184, 401574, 418155, 404844, 406944, 409975];[707558, 697598, 805669, 718538, 701048, 708928, 704368, 700689, 775459, 715608, 692108, 697478, 704308, 696558, 691218, 709028, 696478, 700028, 711458, 705038, 697578, 783209, 698768, 696668, 695297, 689888, 708918, 700848, 702108, 689788, 698608, 701948, 693028, 709439, 705298, 698258, 697328, 709838, 708538, 701108, 707238, 696818, 701018, 687958, 698539, 699158, 693988, 709668, 696959, 688408]
T600V1000_0.7;600;1000;2;0.7;experiment_data/medium/T600V1000_0.7_T.csv;experiment_data/medium/T600V1000_0.7_V.csv;2187;3047;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[1889131, 1880121, 1922682, 1882513, 1882032, 1907831, 1897653, 1897802, 1882191, 1892532, 1895311, 1883682, 1891572, 1882432, 1895752, 1900103, 1887541, 1910542, 1907251, 1895082, 1883382, 1897741, 1894933, 1885052, 1912462, 1921803, 1902292, 3611001, 1915651, 1895702, 1900112, 1890461, 1906991, 1957353, 1902292, 1895821, 1897583, 1897622, 1888351, 1993594, 1893142, 1893573, 1892822, 1903282, 1886662, 1964183, 1882322, 1882172, 1896631, 1901802];[973111, 976351, 998891, 981172, 983392, 1004641, 997502, 988052, 979721, 981802, 986311, 980132, 986522, 982132, 995671, 985982, 980011, 1000041, 986411, 984301, 979072, 982911, 987452, 980562, 980081, 1017282, 1000331, 985051, 999551, 987801, 994852, 987741, 993171, 994451, 989392, 983921, 990632, 978092, 985691, 1006202, 978262, 986402, 986122, 985281, 980671, 991102, 978241, 979072, 987151, 993251];[233722, 232163, 231613, 229503, 229462, 231233, 228983, 243702, 235173, 236983, 236623, 236493, 233863, 234432, 235043, 233803, 230023, 230273, 233592, 230463, 233353, 232543, 230643, 232062, 239153, 235823, 235563, 236072, 247103, 235823, 234733, 235252, 241432, 235823, 233952, 228383, 234533, 233822, 229943, 231953, 234973, 233183, 230282, 234743, 233253, 232722, 229493, 229312, 232743, 230143];[682298, 671607, 692178, 671838, 669178, 671957, 671168, 666048, 667297, 673747, 672377, 667057, 671187, 665868, 665038, 680318, 677507, 680228, 687248, 680318, 670957, 682287, 676838, 672428, 693228, 668698, 666398, 2389878, 668997, 672078, 670527, 667468, 672388, 727079, 678948, 683517, 672418, 685708, 672717, 755439, 679907, 673988, 676418, 683258, 672738, 740359, 674588, 673788, 676737, 678408]
T1400V1000_0.8;1400;1000;2;0.8;experiment_data/medium/T1400V1000_0.8_T.csv;experiment_data/medium/T1400V1000_0.8_V.csv;5115;3652;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3971846, 3921195, 4069358, 3828864, 3753773, 3761614, 3742503, 3869584, 3780695, 3819263, 3840283, 3818684, 3785513, 3845464, 3752053, 3757393, 3795213, 3797165, 3823054, 3926376, 3812913, 3761783, 3732332, 3734923, 3793233, 3842674, 3821033, 3864494, 3841594, 3906046, 3854625, 3815823, 3761893, 3774793, 3807304, 3830733, 3840014, 3900115, 3756003, 3752354, 3757523, 3793213, 3792934, 3958485, 3863424, 3827764, 3756553, 3745192, 3754734, 3845726];[2549089, 2405717, 2653791, 2449768, 2368627, 2382548, 2368857, 2401857, 2379838, 2415967, 2418877, 2455139, 2385987, 2382337, 2364457, 2364397, 2404677, 2392138, 2417448, 2441468, 2434408, 2382177, 2357667, 2360227, 2400877, 2371437, 2405757, 2419987, 2447828, 2456079, 2475349, 2364357, 2375617, 2380977, 2385508, 2418137, 2434708, 2438108, 2377107, 2374918, 2372147, 2386517, 2371718, 2465048, 2432458, 2453108, 2377987, 2377817, 2371468, 2365618];[562067, 576407, 564347, 557447, 563026, 559046, 550136, 554147, 562807, 551226, 567626, 548096, 554126, 547486, 550817, 548506, 563487, 562937, 563596, 553567, 550286, 546796, 549806, 556077, 561456, 551717, 557236, 582377, 566147, 574097, 551626, 544236, 552126, 569237, 575347, 550376, 558196, 551346, 545436, 551686, 552616, 561186, 571187, 560867, 573066, 547896, 549456, 545366, 560267, 563527];[860690, 939071, 851220, 821649, 822120, 820020, 823510, 913580, 838050, 852070, 853780, 815449, 845400, 915641, 836779, 844490, 827049, 842090, 842010, 931341, 828219, 832810, 824859, 818619, 830900, 919520, 858040, 862130, 827619, 875870, 827650, 907230, 834150, 824579, 846449, 862220, 847110, 910661, 833460, 825750, 832760, 845510, 850029, 932570, 857900, 826760, 829110, 822009, 822999, 916581]
T1200V1000_1.0;1200;1000;2;1.0;experiment_data/medium/T1200V1000_1.0_T.csv;experiment_data/medium/T1200V1000_1.0_V.csv;4346;3697;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3331188, 3321469, 3333118, 3318868, 3311928, 3346878, 3399459, 3325498, 3336669, 3320529, 3369308, 3332889, 3381979, 3328448, 3348948, 3368399, 3418230, 3378840, 3374499, 3340119, 3327738, 3321379, 3369349, 3426450, 3326828, 3312868, 3312469, 3356648, 3428779, 3323198, 3317638, 3323388, 3305708, 3314089, 3321567, 3334709, 3368349, 3352148, 3320948, 3321478, 3373329, 3342819, 3323578, 5395133, 3363258, 3347009, 3368269, 3405730, 3331189, 3423179];[1980823, 1968013, 1991793, 1991133, 1978643, 2001213, 2057494, 1988533, 1998753, 1981153, 2022523, 1976923, 2030863, 1989653, 2004323, 1994293, 2076254, 2010034, 2026853, 1992593, 1990853, 1988403, 1991763, 2093564, 1990523, 1986293, 1980683, 1977532, 2097774, 1982913, 1993523, 1989183, 1974703, 1979443, 1992132, 1988913, 2005593, 2022973, 1986483, 1987783, 1999993, 2008683, 1989583, 2027234, 2017203, 2010033, 2006693, 2068234, 1990273, 1998103];[469935, 482296, 473375, 473675, 470985, 474535, 475175, 481216, 469636, 478976, 470526, 491216, 473946, 485375, 474835, 491846, 478046, 493346, 484536, 479886, 482466, 475016, 495236, 477296, 481105, 471485, 465976, 499556, 479635, 474135, 467035, 471315, 472766, 467185, 472015, 478346, 488786, 477966, 470386, 476175, 503716, 478366, 478405, 471785, 472825, 474595, 481266, 469516, 470126, 476485];[880430, 871160, 867950, 854060, 862300, 871130, 866790, 855749, 868280, 860400, 876259, 864750, 877170, 853420, 869790, 882260, 863930, 875460, 863110, 867640, 854419, 857960, 882350, 855590, 855200, 855090, 865810, 879560, 851370, 866150, 857080, 862890, 858239, 867461, 857420, 867450, 873970, 851209, 864079, 857520, 869620, 855770, 855590, 2896114, 873230, 862381, 880310, 867980, 870790, 948591]
T700V1000_1.0;700;1000;2;1.0;experiment_data/medium/T700V1000_1.0_T.csv;experiment_data/medium/T700V1000_1.0_V.csv;2582;3286;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2209707, 2246216, 2197736, 2182335, 2164196, 2161295, 2165225, 2170715, 2162835, 2159536, 2157565, 2150274, 2147585, 2194016, 2152725, 2146555, 2151495, 2217225, 2208765, 2149534, 2146244, 2163984, 2148995, 2161544, 2177294, 2151174, 2166624, 2158185, 2167855, 2151915, 2158836, 2141324, 2166115, 2146816, 2162835, 2167516, 2167645, 2176474, 2165895, 2149924, 2165654, 2159944, 2153115, 2172695, 2153126, 2162374, 2146334, 2167055, 2165655, 2166186];[1139884, 1209984, 1179384, 1172294, 1154884, 1152203, 1161373, 1159313, 1151053, 1156714, 1144803, 1144743, 1143713, 1183964, 1142793, 1145164, 1149513, 1165293, 1204793, 1147943, 1144723, 1152133, 1149523, 1154693, 1160763, 1147743, 1153333, 1148083, 1158913, 1150123, 1156644, 1143823, 1153783, 1146344, 1161163, 1163454, 1162893, 1171363, 1151013, 1145423, 1153173, 1145843, 1147163, 1154553, 1146514, 1153973, 1142823, 1149753, 1151293, 1148664];[288223, 283254, 278373, 285333, 273443, 273323, 275804, 272343, 269873, 277194, 271834, 271133, 276413, 271253, 270113, 272233, 269623, 285843, 269813, 271823, 275793, 271133, 268403, 277203, 271433, 271533, 270812, 269883, 271113, 269303, 276973, 268483, 272903, 270553, 271733, 272413, 270574, 276513, 272193, 270583, 284173, 271163, 270884, 270583, 276023, 271533, 270743, 283073, 271383, 273003];[781600, 752978, 739979, 724708, 735869, 735769, 728048, 739059, 741909, 725628, 740928, 734398, 727459, 738799, 739819, 729158, 732359, 766089, 734159, 729768, 725728, 740718, 731069, 729648, 745098, 731898, 742479, 740219, 737829, 732489, 725219, 729018, 739429, 729919, 729939, 731649, 734178, 728598, 742689, 733918, 728308, 742938, 735068, 747559, 730589, 736868, 732768, 734229, 742979, 744519]
